  Time                 , V(C)                 , V(M)                 , V(y0)                , V(y1)                , V(y2)                , V(y3)                , V(y4)                
  9.941083936721e-02  ,-7.411119651762e-01  ,1.669927701349e-01  ,4.873401219916e-02  ,7.215689959721e-01  ,5.835989837722e-01  ,8.166759395034e-02  ,1.229708080180e-02  
  9.941191186935e-02  ,-2.913394297745e-01  ,1.827744336046e-01  ,9.202287669339e-02  ,3.861217587509e-01  ,5.530257189602e-01  ,5.108423136754e-02  ,1.658161241683e-02  
  9.941311578781e-02  ,3.046097787593e-01  ,2.002418313606e-01  ,1.178737656281e-01  ,-1.496794305739e-01  ,4.875611784871e-01  ,-1.438271928421e-02  ,1.678250968659e-02  
  9.941467828781e-02  ,8.888947517812e-01  ,2.224810819633e-01  ,8.757448315406e-02  ,-8.471803523978e-01  ,4.306386846845e-01  ,-7.128987950790e-02  ,8.142102573183e-03  
  9.941624078781e-02  ,9.524772347336e-01  ,2.441843561525e-01  ,-1.976829663631e-03  ,-1.201814500465e+00  ,3.940804352081e-01  ,-1.078199770368e-01  ,-6.016887404402e-03  
  9.941755552322e-02  ,5.649804150706e-01  ,2.619925203504e-01  ,-6.193207493494e-02  ,-1.012515249047e+00  ,3.725473180243e-01  ,-1.293240979471e-01  ,-1.965031711388e-02  
  9.941887445480e-02  ,-6.251700956294e-02  ,2.794084551671e-01  ,-9.809476819230e-02  ,-5.110877410977e-01  ,3.573010129748e-01  ,-1.445378312100e-01  ,-3.416184636557e-02  
  9.942043695480e-02  ,-7.499298100164e-01  ,2.994175872518e-01  ,-9.283464795020e-02  ,1.721126679694e-01  ,3.436442836253e-01  ,-1.581539295723e-01  ,-5.114503970257e-02  
  9.942169523269e-02  ,-9.959202305221e-01  ,3.150087850897e-01  ,-3.993982445775e-02  ,5.615101559614e-01  ,3.543729546730e-01  ,-1.473949730382e-01  ,-6.273079025214e-02  
  9.942264022857e-02  ,-9.269313851054e-01  ,3.263958178985e-01  ,9.593771424945e-03  ,6.302102922859e-01  ,3.913666983408e-01  ,-1.103843079136e-01  ,-6.813658537032e-02  
  9.942375144988e-02  ,-5.871954914973e-01  ,3.394170964156e-01  ,6.312428028222e-02  ,4.384999413232e-01  ,4.046136957990e-01  ,-9.712203171549e-02  ,-7.188605179484e-02  
  9.942486782104e-02  ,-6.639152139662e-02  ,3.520822074542e-01  ,9.847907047023e-02  ,1.125493917978e-02  ,3.771572596007e-01  ,-1.245619748196e-01  ,-7.600506449948e-02  
  9.942627544433e-02  ,5.980839940279e-01  ,3.674324395240e-01  ,1.134366081921e-01  ,-6.236633454130e-01  ,3.525533244169e-01  ,-1.491386450757e-01  ,-8.400662389501e-02  
  9.942783794433e-02  ,9.896082579921e-01  ,3.836290316785e-01  ,4.969726954805e-02  ,-1.222890342635e+00  ,3.339853571709e-01  ,-1.676710792086e-01  ,-9.478897726414e-02  
  9.942940044433e-02  ,8.014334258627e-01  ,3.989014278937e-01  ,-3.808726305577e-02  ,-1.314162705855e+00  ,3.213345966360e-01  ,-1.802831792733e-01  ,-1.062655210289e-01  
  9.943051300079e-02  ,3.620407310043e-01  ,4.091922498046e-01  ,-8.351676229058e-02  ,-1.021643803322e+00  ,3.145610902311e-01  ,-1.870281951007e-01  ,-1.143746612388e-01  
  9.943173980743e-02  ,-2.437242591411e-01  ,4.199599080658e-01  ,-1.069899705072e-01  ,-4.971402934437e-01  ,3.086964879030e-01  ,-1.928607597753e-01  ,-1.231098001519e-01  
  9.943330230743e-02  ,-8.581227468986e-01  ,4.327688193524e-01  ,-8.191914925296e-02  ,1.797427825365e-01  ,3.025700711275e-01  ,-1.989460168510e-01  ,-1.336595955376e-01  
  9.943454093963e-02  ,-9.965233726143e-01  ,4.421833649511e-01  ,-2.295514028833e-02  ,4.860457631117e-01  ,3.064400489530e-01  ,-1.950446310581e-01  ,-1.408760932032e-01  
  9.943555221588e-02  ,-8.299751245046e-01  ,4.493740239165e-01  ,2.834927237690e-02  ,4.667231077135e-01  ,3.071646630323e-01  ,-1.942951448278e-01  ,-1.460678774428e-01  
  9.943659725219e-02  ,-4.383576069694e-01  ,4.563281536982e-01  ,7.433634323252e-02  ,2.064513238732e-01  ,3.031642865527e-01  ,-1.982698569207e-01  ,-1.511412493520e-01  
  9.943779487640e-02  ,1.476789169912e-01  ,4.636924739199e-01  ,1.075832678938e-01  ,-2.870901433692e-01  ,2.966409530032e-01  ,-2.047633641348e-01  ,-1.568334676280e-01  
  9.943928089172e-02  ,7.803177934347e-01  ,4.719166402027e-01  ,9.836084138083e-02  ,-9.556438359670e-01  ,2.904280152676e-01  ,-2.109383579864e-01  ,-1.638903953170e-01  
  9.944084339172e-02  ,9.939807016165e-01  ,4.794547169969e-01  ,1.848059761969e-02  ,-1.417012875026e+00  ,2.855604076993e-01  ,-2.157654609834e-01  ,-1.710587307036e-01  
  9.944240589172e-02  ,6.253831955303e-01  ,4.858377453826e-01  ,-5.994615787489e-02  ,-1.290792561740e+00  ,2.819745478538e-01  ,-2.193105943822e-01  ,-1.777948607006e-01  
  9.944365062744e-02  ,4.992933031458e-02  ,4.900857265785e-01  ,-1.092582860756e-01  ,-8.677295511442e-01  ,2.796712564247e-01  ,-2.215814655812e-01  ,-1.827886646088e-01  
  9.944502029449e-02  ,-5.960074078909e-01  ,4.938939388965e-01  ,-1.132378707557e-01  ,-2.375475942953e-01  ,2.775232303214e-01  ,-2.236938895715e-01  ,-1.878968284402e-01  
  9.944622917205e-02  ,-9.477692735265e-01  ,4.964956681061e-01  ,-6.821891739953e-02  ,2.468324629292e-01  ,2.757624279655e-01  ,-2.254233652203e-01  ,-1.920800970755e-01  
  9.944730300933e-02  ,-9.769463118655e-01  ,4.982063454144e-01  ,-9.490774634193e-03  ,4.509700971438e-01  ,2.796344529240e-01  ,-2.215243368933e-01  ,-1.951919533178e-01  
  9.944832992584e-02  ,-7.442898181007e-01  ,4.993119632432e-01  ,4.434697100437e-02  ,3.792319094990e-01  ,2.810442560709e-01  ,-2.200893567569e-01  ,-1.976939232936e-01  
  9.944942741424e-02  ,-2.838558584492e-01  ,4.999191073377e-01  ,8.919042563341e-02  ,5.298611794973e-02  ,2.787888997834e-01  ,-2.223178593865e-01  ,-2.002049419614e-01  
  9.945061244995e-02  ,3.030112925627e-01  ,4.999074518894e-01  ,1.116237330991e-01  ,-4.665077161790e-01  ,2.748166563239e-01  ,-2.262608293204e-01  ,-2.028993794104e-01  
  9.945217494995e-02  ,8.881248854958e-01  ,4.988332728239e-01  ,8.022415695924e-02  ,-1.144844362825e+00  ,2.709535268779e-01  ,-2.300846439709e-01  ,-2.065621848068e-01  
  9.945373744995e-02  ,9.529869655882e-01  ,4.965573607116e-01  ,-5.834236113518e-03  ,-1.466308106059e+00  ,2.683005899967e-01  ,-2.326978275584e-01  ,-2.101605979891e-01  
  9.945504570037e-02  ,5.690474648436e-01  ,4.937313633474e-01  ,-6.492684627851e-02  ,-1.257324209586e+00  ,2.667504343867e-01  ,-2.342146087715e-01  ,-2.130094905548e-01  
  9.945636920959e-02  ,-5.988542314421e-02  ,4.900238876265e-01  ,-1.033636417455e-01  ,-7.401555554238e-01  ,2.656040898407e-01  ,-2.353271797963e-01  ,-2.157108675283e-01  
  9.945793170959e-02  ,-7.481830953909e-01  ,4.845572362724e-01  ,-1.008804181305e-01  ,-3.893514563358e-02  ,2.644415180485e-01  ,-2.364499696933e-01  ,-2.186351729220e-01  
  9.945942401916e-02  ,-9.996964575292e-01  ,4.782460839629e-01  ,-3.583226710858e-02  ,4.144070279961e-01  ,2.666578985772e-01  ,-2.341963059285e-01  ,-2.208861899318e-01  
  9.946030416519e-02  ,-8.929007078769e-01  ,4.740301443104e-01  ,1.278021999478e-02  ,4.581362046315e-01  ,2.733468782170e-01  ,-2.274863953911e-01  ,-2.216219287335e-01  
  9.946145544082e-02  ,-5.012586159773e-01  ,4.679689660959e-01  ,6.696828714401e-02  ,2.355666733058e-01  ,2.760291830492e-01  ,-2.247775655658e-01  ,-2.221128979569e-01  
  9.946250562698e-02  ,2.828423963907e-03  ,4.619059342744e-01  ,9.655260559169e-02  ,-1.735738136733e-01  ,2.712813964322e-01  ,-2.295009968010e-01  ,-2.226144268313e-01  
  9.946406812698e-02  ,7.091039505241e-01  ,4.519568486031e-01  ,9.936797789051e-02  ,-8.614459286692e-01  ,2.663177566390e-01  ,-2.344270372035e-01  ,-2.239694398996e-01  
  9.946561632186e-02  ,9.999904860254e-01  ,4.410248746325e-01  ,2.750914365069e-02  ,-1.357421504049e+00  ,2.631873669630e-01  ,-2.375191687657e-01  ,-2.256943184698e-01  
  9.946717882186e-02  ,7.101845195960e-01  ,4.289343694136e-01  ,-5.289406219257e-02  ,-1.297485095752e+00  ,2.612974820853e-01  ,-2.393699488203e-01  ,-2.275421793862e-01  
  9.946839876205e-02  ,1.756356820671e-01  ,4.187746447189e-01  ,-1.040393700681e-01  ,-9.064562697123e-01  ,2.603382475563e-01  ,-2.402985346470e-01  ,-2.289448363602e-01  
  9.946973466903e-02  ,-4.749864547933e-01  ,4.069441924906e-01  ,-1.205345570599e-01  ,-2.935208539494e-01  ,2.596145076411e-01  ,-2.409886618248e-01  ,-2.304098275310e-01  
  9.947100515396e-02  ,-9.059270645359e-01  ,3.950278811896e-01  ,-8.496078505007e-02  ,2.561503171320e-01  ,2.590361731932e-01  ,-2.415350506056e-01  ,-2.317059460110e-01  
  9.947211027175e-02  ,-9.930153752043e-01  ,3.841502012517e-01  ,-2.409439551803e-02  ,5.371423767021e-01  ,3.013175366431e-01  ,-1.992321403157e-01  ,-2.297612496628e-01  
  9.947323846847e-02  ,-7.741950294442e-01  ,3.725678552383e-01  ,4.038000158053e-02  ,5.239476179955e-01  ,3.309118407643e-01  ,-1.696218706873e-01  ,-2.249197626124e-01  
  9.947428102523e-02  ,-3.535805283770e-01  ,3.614483285392e-01  ,8.253035949176e-02  ,2.411748053673e-01  ,3.256923449948e-01  ,-1.748274669321e-01  ,-2.202678203919e-01  
  9.947535581619e-02  ,1.779007147583e-01  ,3.495792599553e-01  ,1.129128731322e-01  ,-1.871990640354e-01  ,3.126591768123e-01  ,-1.878444690594e-01  ,-2.166028727886e-01  
  9.947654275924e-02  ,7.000556147751e-01  ,3.360091722295e-01  ,1.019076054176e-01  ,-7.288241649536e-01  ,2.969333945998e-01  ,-2.035493655651e-01  ,-2.142604698680e-01  
  9.947810525924e-02  ,9.999507695475e-01  ,3.174362816455e-01  ,2.763227855063e-02  ,-1.233422649401e+00  ,2.834630584369e-01  ,-2.169874258527e-01  ,-2.136819083957e-01  
  9.947966775924e-02  ,7.140883252314e-01  ,2.980986592546e-01  ,-5.346922423848e-02  ,-1.172282865316e+00  ,2.753838546248e-01  ,-2.250310350418e-01  ,-2.147438391278e-01  
  9.948088808090e-02  ,1.809185992450e-01  ,2.824939738897e-01  ,-1.052854792528e-01  ,-7.791998319621e-01  ,2.712305398615e-01  ,-2.291553285146e-01  ,-2.161038466260e-01  
  9.948222303420e-02  ,-4.698318960321e-01  ,2.649488155230e-01  ,-1.229915579847e-01  ,-1.640544738601e-01  ,2.682345274529e-01  ,-2.321187332394e-01  ,-2.179225637437e-01  
  9.948378553420e-02  ,-9.564240069239e-01  ,2.438234675363e-01  ,-7.042457829663e-02  ,5.015299485529e-01  ,2.878162374733e-01  ,-2.125016513633e-01  ,-2.185584519405e-01  
  9.948469991714e-02  ,-9.866927172426e-01  ,2.311850296089e-01  ,-1.963165894082e-02  ,6.972156914432e-01  ,4.204367569128e-01  ,-7.987890408007e-02  ,-2.099707473662e-01  
  9.948574724227e-02  ,-7.713960894666e-01  ,2.164753394198e-01  ,4.094865935822e-02  ,6.789519327624e-01  ,4.939402914151e-01  ,-6.387455968462e-03  ,-1.933669103937e-01  
  9.948669605285e-02  ,-3.931986845390e-01  ,2.029465449962e-01  ,7.775192172522e-02  ,4.249376988443e-01  ,4.761815524433e-01  ,-2.415810078140e-02  ,-1.785888732644e-01  
  9.948773021728e-02  ,1.154617303352e-01  ,1.879957665485e-01  ,9.988342360353e-02  ,-2.294854826204e-03  ,4.221536526127e-01  ,-7.819323698590e-02  ,-1.660600937956e-01  
  9.948929271728e-02  ,7.840213735064e-01  ,1.650356971989e-01  ,8.885824118279e-02  ,-6.810054827480e-01  ,3.676232800552e-01  ,-1.327159156741e-01  ,-1.572766854673e-01  
  9.949085521728e-02  ,9.933119292692e-01  ,1.416780423993e-01  ,1.194026645039e-02  ,-1.098252489952e+00  ,3.345836865912e-01  ,-1.657333597519e-01  ,-1.561097220246e-01  
  9.949241771728e-02  ,6.207338285350e-01  ,1.179790727861e-01  ,-6.327624457805e-02  ,-9.282962552611e-01  ,3.143003733453e-01  ,-1.859863325601e-01  ,-1.589720588553e-01  
  9.949376392394e-02  ,-6.998880861168e-03  ,9.733063745203e-02  ,-1.203294293280e-01  ,-4.512791900943e-01  ,3.025886271253e-01  ,-1.976684218623e-01  ,-1.629476028930e-01  
  9.949521427185e-02  ,-6.713459253282e-01  ,7.489114946916e-02  ,-1.216690381921e-01  ,2.314865948934e-01  ,2.943115131827e-01  ,-2.059110167188e-01  ,-1.682001593761e-01  
  9.949624595672e-02  ,-9.504265144670e-01  ,5.883176970473e-02  ,-7.767992216517e-02  ,6.587206729528e-01  ,3.932298612297e-01  ,-1.069818953977e-01  ,-1.650643591228e-01  
  9.949722423583e-02  ,-9.846314902701e-01  ,4.354636190135e-02  ,-1.916079971846e-02  ,8.842102533526e-01  ,5.943352139315e-01  ,9.410466871436e-02  ,-1.481502053303e-01  
  9.949822731048e-02  ,-7.777327922435e-01  ,2.783095059182e-02  ,4.065185933587e-02  ,8.730401402081e-01  ,6.765804515945e-01  ,1.763092786997e-01  ,-1.210847963991e-01  
  9.949915609390e-02  ,-4.115858713809e-01  ,1.325449319408e-02  ,7.618955051493e-02  ,6.283222172879e-01  ,6.377370981695e-01  ,1.374303137757e-01  ,-9.817055122209e-02  
  9.950014448196e-02  ,7.256072948973e-02  ,-2.269509506359e-03  ,1.047516680194e-01  ,2.454887091175e-01  ,5.716551759251e-01  ,7.132097971248e-02  ,-8.000647874769e-02  
  9.950170698196e-02  ,7.565510287588e-01  ,-2.680036021357e-02  ,9.369372758579e-02  ,-4.471757643128e-01  ,4.716308913757e-01  ,-2.872131500976e-02  ,-6.532440467540e-02  
  9.950326948196e-02  ,9.973639960096e-01  ,-5.126664650559e-02  ,1.686615301839e-02  ,-8.945338260977e-01  ,4.107178323455e-01  ,-8.962601956567e-02  ,-6.443299345979e-02  
  9.950483198196e-02  ,6.539346610280e-01  ,-7.560942695553e-02  ,-6.022492965782e-02  ,-7.587350119637e-01  ,3.729036648325e-01  ,-1.274168409768e-01  ,-7.082262198317e-02  
  9.950613794357e-02  ,5.629592811322e-02  ,-9.581820314797e-02  ,-1.159452843826e-01  ,-3.082658123482e-01  ,3.514075498145e-01  ,-1.488871993499e-01  ,-7.878438620411e-02  
  9.950755071670e-02  ,-6.082162953755e-01  ,-1.174971778296e-01  ,-1.238192450431e-01  ,3.542917624557e-01  ,3.358123418224e-01  ,-1.644499963259e-01  ,-8.906168386647e-02  
  9.950849208862e-02  ,-9.031267082408e-01  ,-1.318166537144e-01  ,-9.183366646206e-02  ,7.595501374289e-01  ,4.789741466431e-01  ,-2.128498493166e-02  ,-8.662401520129e-02  
  9.950963230163e-02  ,-9.916480222863e-01  ,-1.490052056486e-01  ,-1.849948487692e-02  ,1.085768693303e+00  ,7.860611345362e-01  ,2.857633157850e-01  ,-6.301492040141e-02  
  9.951077098876e-02  ,-7.637455979804e-01  ,-1.659799754125e-01  ,4.402980522296e-02  ,1.063025563477e+00  ,8.814297431532e-01  ,3.810512512385e-01  ,-2.030641534731e-02  
  9.951163225204e-02  ,-4.224781288213e-01  ,-1.786791917800e-01  ,7.486999878515e-02  ,8.271828856119e-01  ,8.163218376863e-01  ,3.158874237638e-01  ,7.955163371935e-03  
  9.951256608993e-02  ,3.321431209882e-02  ,-1.923004176896e-01  ,1.018339912953e-01  ,4.661056927331e-01  ,7.222234330990e-01  ,2.217428833237e-01  ,3.020683982154e-02  
  9.951412858993e-02  ,7.302027021209e-01  ,-2.147155510603e-01  ,9.608549234319e-02  ,-2.257293707682e-01  ,5.792054788830e-01  ,7.868406598640e-02  ,4.759910573940e-02  
  9.951569108993e-02  ,9.994482525233e-01  ,-2.366134158617e-01  ,2.160439636134e-02  ,-6.970108318634e-01  ,4.916055586162e-01  ,-8.919461625168e-03  ,4.575609073089e-02  
  9.951725358993e-02  ,6.832305714895e-01  ,-2.579412582194e-01  ,-5.680896452957e-02  ,-5.954281033948e-01  ,4.367115142359e-01  ,-6.379592456754e-02  ,3.385554235015e-02  
  9.951852483779e-02  ,1.129373974381e-01  ,-2.748374165976e-01  ,-1.107992962709e-01  ,-1.704406475047e-01  ,4.059416295988e-01  ,-9.454296583588e-02  ,2.074026691478e-02  
  9.951990575820e-02  ,-5.488161865077e-01  ,-2.926937141922e-01  ,-1.231789164160e-01  ,4.720100204321e-01  ,3.833506555114e-01  ,-1.171029780410e-01  ,4.391694790133e-03  
  9.952054338485e-02  ,-7.842296217456e-01  ,-3.007548088680e-01  ,-1.099573649605e-01  ,7.551712559316e-01  ,4.780445066138e-01  ,-2.240345481721e-02  ,1.424939836742e-03  
  9.952125606567e-02  ,-9.519942678109e-01  ,-3.096217934784e-01  ,-7.479410169694e-02  ,1.037413695662e+00  ,7.295169513847e-01  ,2.290502993766e-01  ,1.047543626712e-02  
  9.952177820236e-02  ,-9.988165399467e-01  ,-3.160198196172e-01  ,-3.792016510403e-02  ,1.201511234872e+00  ,9.002679629700e-01  ,3.997688609973e-01  ,2.615630964337e-02  
  9.952271051437e-02  ,-9.130990002059e-01  ,-3.272313783217e-01  ,1.910527275103e-02  ,1.298632991089e+00  ,1.033144059568e+00  ,5.325623009458e-01  ,6.535178204953e-02  
  9.952351169616e-02  ,-6.802495974462e-01  ,-3.366421211865e-01  ,5.240986892346e-02  ,1.175396771905e+00  ,9.792872557802e-01  ,4.786359028906e-01  ,9.691441617601e-02  
  9.952434778243e-02  ,-3.219991121701e-01  ,-3.462353662733e-01  ,7.651739537205e-02  ,8.992104692656e-01  ,8.508939112782e-01  ,3.501824300859e-01  ,1.223945374487e-01  
  9.952591028243e-02  ,4.417584974155e-01  ,-3.635181485096e-01  ,1.073908905271e-01  ,2.454633409418e-01  ,6.710448479838e-01  ,1.702727304287e-01  ,1.423703407543e-01  
  9.952747182876e-02  ,9.465855053490e-01  ,-3.799154448645e-01  ,6.120376700242e-02  ,-3.817223416858e-01  ,5.604610483272e-01  ,5.967494533445e-02  ,1.384020809874e-01  
  9.952903432876e-02  ,8.973456711587e-01  ,-3.954077772454e-01  ,-2.370089458835e-02  ,-5.724764695124e-01  ,4.907654388150e-01  ,-1.000808517638e-02  ,1.219428562181e-01  
  9.953020563156e-02  ,5.011756543216e-01  ,-4.063986208150e-01  ,-7.407594239293e-02  ,-3.168212431776e-01  ,4.543253685309e-01  ,-4.642904060596e-02  ,1.057626394414e-01  
  9.953145113021e-02  ,-1.009269372927e-01  ,-4.174817338049e-01  ,-1.075049284981e-01  ,1.959580096491e-01  ,4.267756423193e-01  ,-7.395181240318e-02  ,8.630493462278e-02  
  9.953251771957e-02  ,-5.949676162949e-01  ,-4.264654474921e-01  ,-1.159874322430e-01  ,6.735184615822e-01  ,4.433419287965e-01  ,-5.736463709136e-02  ,7.162969643815e-02  
  9.953326797515e-02  ,-8.491347503277e-01  ,-4.324984675182e-01  ,-9.870231346876e-02  ,9.856125419163e-01  ,6.805096888744e-01  ,1.797922647172e-01  ,7.421860673659e-02  
  9.953389492065e-02  ,-9.710247468502e-01  ,-4.373557798119e-01  ,-6.138539649349e-02  ,1.224481770277e+00  ,9.170581566614e-01  ,4.163058574920e-01  ,8.899656901761e-02  
  9.953509941131e-02  ,-9.344343665501e-01  ,-4.462100167887e-01  ,1.490420116068e-02  ,1.426302867656e+00  ,1.152898341180e+00  ,6.520311272103e-01  ,1.395712735017e-01  
  9.953593807250e-02  ,-7.069032663467e-01  ,-4.519984914387e-01  ,5.091942770305e-02  ,1.312924413530e+00  ,1.097031225023e+00  ,5.960802379328e-01  ,1.748645128449e-01  
  9.953680706054e-02  ,-3.413091789611e-01  ,-4.576652600857e-01  ,7.663646893701e-02  ,1.030308235072e+00  ,9.499630609314e-01  ,4.489377164924e-01  ,2.038164562900e-01  
  9.953836956054e-02  ,4.233037520754e-01  ,-4.669938421963e-01  ,1.095688976812e-01  ,3.739324776183e-01  ,7.431319099715e-01  ,2.420320518631e-01  ,2.243481125056e-01  
  9.953993206054e-02  ,9.399510861503e-01  ,-4.751973952374e-01  ,6.538153711740e-02  ,-2.672464152251e-01  ,6.154059552136e-01  ,1.142849539855e-01  ,2.176539661894e-01  
  9.954132804901e-02  ,9.382045565197e-01  ,-4.815589547978e-01  ,-2.841495135698e-03  ,-4.644011810943e-01  ,5.393925299531e-01  ,3.827721555745e-02  ,2.003634918179e-01  
  9.954271945983e-02  ,4.951487081530e-01  ,-4.869781470650e-01  ,-7.234664837861e-02  ,-2.250178133267e-01  ,4.902808433721e-01  ,-1.081210285424e-02  ,1.760845598229e-01  
  9.954414997131e-02  ,-1.996958488562e-01  ,-4.915795948795e-01  ,-1.096530648466e-01  ,3.623757940728e-01  ,4.545661888805e-01  ,-4.649532536512e-02  ,1.487515257514e-01  
  9.954515113861e-02  ,-6.474922208464e-01  ,-4.942099899317e-01  ,-1.127585542065e-01  ,8.034799876631e-01  ,5.375718610226e-01  ,3.652123504350e-02  ,1.361098765033e-01  
  9.954601545364e-02  ,-9.081071088754e-01  ,-4.960877162342e-01  ,-8.418560410439e-02  ,1.151774681794e+00  ,8.416110768616e-01  ,3.405317199118e-01  ,1.442479473602e-01  
  9.954692869216e-02  ,-9.996358291624e-01  ,-4.976743225284e-01  ,-2.824210643661e-02  ,1.413105507036e+00  ,1.111878833842e+00  ,6.107259543279e-01  ,1.735412548687e-01  
  9.954784612686e-02  ,-8.832059458645e-01  ,-4.988557674914e-01  ,2.680839706780e-02  ,1.463546823977e+00  ,1.199923676620e+00  ,6.986685260904e-01  ,2.157480741934e-01  
  9.954868812591e-02  ,-6.126584273583e-01  ,-4.995754170119e-01  ,6.162067404659e-02  ,1.298434983659e+00  ,1.114566443164e+00  ,6.132252510828e-01  ,2.490258911522e-01  
  9.954959449798e-02  ,-2.024191168249e-01  ,-4.999594286066e-01  ,9.265003242842e-02  ,9.818189017382e-01  ,9.831842549955e-01  ,4.817702616356e-01  ,2.736776057013e-01  
  9.955115699798e-02  ,5.493370226358e-01  ,-4.996697391154e-01  ,1.120754145726e-01  ,2.880996632121e-01  ,7.720110800727e-01  ,2.705234631486e-01  ,2.885282226130e-01  
  9.955255718261e-02  ,9.595445659733e-01  ,-4.983873888739e-01  ,6.662292979840e-02  ,-2.599182706745e-01  ,6.481578866214e-01  ,1.466478422894e-01  ,2.801093620773e-01  
  9.955393238098e-02  ,9.187734884820e-01  ,-4.961893548654e-01  ,-1.684542437259e-02  ,-4.724904180916e-01  ,5.713759867827e-01  ,6.987316667787e-02  ,2.579971679508e-01  
  9.955496559173e-02  ,6.016889831656e-01  ,-4.939284320546e-01  ,-6.156386925281e-02  ,-2.921958790156e-01  ,5.291474310067e-01  ,2.765943535529e-02  ,2.378148214046e-01  
  9.955606212646e-02  ,9.429524036817e-02  ,-4.909598283035e-01  ,-9.296394698800e-02  ,1.178767051060e-01  ,4.956427953940e-01  ,-5.822810685515e-03  ,2.142280186163e-01  
  9.955723743469e-02  ,-4.762093355023e-01  ,-4.871312231655e-01  ,-1.123195167788e-01  ,6.264362754216e-01  ,4.708550131046e-01  ,-3.058306209081e-02  ,1.886285354418e-01  
  9.955804357559e-02  ,-7.842891050215e-01  ,-4.841209026416e-01  ,-1.014541408353e-01  ,9.641263114787e-01  ,6.669511099685e-01  ,1.655099894248e-01  ,1.825730364828e-01  
  9.955898809463e-02  ,-9.811483242752e-01  ,-4.801989831354e-01  ,-4.885699414517e-02  ,1.315122572064e+00  ,1.008735649839e+00  ,5.072488854359e-01  ,1.964452170114e-01  
  9.955993585617e-02  ,-9.605238830292e-01  ,-4.758386483736e-01  ,4.857130458667e-03  ,1.451780054020e+00  ,1.167756258097e+00  ,6.661845158783e-01  ,2.287157416551e-01  
  9.956084690124e-02  ,-7.385641252921e-01  ,-4.712495604207e-01  ,4.695571398057e-02  ,1.351914760037e+00  ,1.123226736877e+00  ,6.215680781905e-01  ,2.609656289805e-01  
  9.956174516708e-02  ,-3.703821622851e-01  ,-4.663468972794e-01  ,7.726901981153e-02  ,1.069963588966e+00  ,9.796775620307e-01  ,4.779446945390e-01  ,2.857916957817e-01  
  9.956330766708e-02  ,3.949172274964e-01  ,-4.569365621272e-01  ,1.147581119009e-01  ,4.078393168690e-01  ,7.717415632575e-01  ,2.699374921950e-01  ,2.985669707940e-01  
  9.956487016708e-02  ,9.288794614261e-01  ,-4.464254267739e-01  ,7.386114105238e-02  ,-2.594602243354e-01  ,6.422764503453e-01  ,1.404538495316e-01  ,2.850348983403e-01  
  9.956643266708e-02  ,9.187167046638e-01  ,-4.348388134653e-01  ,-1.468316364051e-02  ,-5.272762466384e-01  ,5.596346782157e-01  ,5.782352846150e-02  ,2.580934187254e-01  
  9.956760778457e-02  ,5.431129650030e-01  ,-4.254330099491e-01  ,-6.572827399578e-02  ,-3.146344815897e-01  ,5.156961194945e-01  ,1.390450240054e-02  ,2.339186904132e-01  
  9.956883001357e-02  ,-4.020836729088e-02  ,-4.150352248267e-01  ,-9.835477638548e-02  ,1.602665217863e-01  ,4.825947997881e-01  ,-1.916924870775e-02  ,2.066718285738e-01  
  9.957001066238e-02  ,-5.921127130740e-01  ,-4.044100297234e-01  ,-1.076993156388e-01  ,6.734884930811e-01  ,4.724275091115e-01  ,-2.930877004115e-02  ,1.813251548673e-01  
  9.957080831558e-02  ,-8.596694465930e-01  ,-3.969157774516e-01  ,-8.793536200491e-02  ,9.929009585118e-01  ,6.919827453963e-01  ,1.902402986854e-01  ,1.771487694702e-01  
  9.957171859771e-02  ,-9.969113248936e-01  ,-3.880591077103e-01  ,-3.151123429793e-02  ,1.290928573161e+00  ,9.924106680372e-01  ,4.906230161336e-01  ,1.913650765372e-01  
  9.957274971038e-02  ,-9.048890267796e-01  ,-3.776438877377e-01  ,2.260254450135e-02  ,1.351360882776e+00  ,1.086667094300e+00  ,5.847978264765e-01  ,2.214221324100e-01  
  9.957385845214e-02  ,-5.428311796723e-01  ,-3.660027465179e-01  ,6.625635528685e-02  ,1.108970924924e+00  ,9.758774125387e-01  ,4.739171038874e-01  ,2.537708878952e-01  
  9.957491149932e-02  ,-4.447062136932e-02  ,-3.545350181699e-01  ,9.895821770230e-02  ,6.973900742200e-01  ,8.256706027553e-01  ,3.236537932195e-01  ,2.682777830614e-01  
  9.957647399932e-02  ,6.749617572473e-01  ,-3.368082228735e-01  ,1.105593658136e-01  ,-4.937716782681e-03  ,6.725892058082e-01  ,1.705368575493e-01  ,2.652078616589e-01  
  9.957803649932e-02  ,9.990106925528e-01  ,-3.182700270672e-01  ,3.868311632817e-02  ,-5.635252464384e-01  ,5.762175396373e-01  ,7.416677768135e-02  ,2.445040871599e-01  
  9.957959899932e-02  ,7.378527131234e-01  ,-2.989650908887e-01  ,-4.634525696782e-02  ,-5.775575675529e-01  ,5.135778610816e-01  ,1.154962657287e-02  ,2.152800458508e-01  
  9.958077240020e-02  ,2.377685240464e-01  ,-2.839913994313e-01  ,-9.332995431783e-02  ,-2.336642413129e-01  ,4.796677472047e-01  ,-2.233604288633e-02  ,1.911603775081e-01  
